,,offensive,tweet
1131,6646,0,"@mayarsharkawi Fake pics http://t.co/jtwUu9CYSr get off my TL, u r dismissed muzzie. @Darknight420 @JewJitsuGrl @Begbie_1 @efilnikcufecin7"
1132,6649,0,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.
1133,6660,0,@mdsaab1 lmaoo abo crusty hands
1134,6662,0,@megalexatron trash about us and your from another conference- you can say goodbye
1135,6664,0,@megann_17 you should make me brownies!
1136,6665,0,"@megynkelly 
I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer"
1137,6669,0,"@mesmart029 Someone recently told me that a local yokel was going to ""use my twitter account to damage me"" so... Yeah."
1138,6672,0,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up
1139,6678,0,@michelle_westt birds of a feather..
1140,6680,0,"@michigannews13 an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash"
1141,6681,0,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account"
1142,6682,0,@mickeyhart lookin good mick!
1143,6684,0,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.
1144,6692,0,"@mimi_sanabria I really did, right off my bed. Where you put all these dam yellow starburst!!!! *throws them out the window* &#128553;"
1145,6695,0,@miquelpaniscus @ArcusGreatApes @graspunep The person actually holding the ape is NOT Paris. It's her sister
1146,6698,0,@mis_sarahd @basedpapi1017 tranny
1147,6708,0,@mobilesuitwaifu All the helmets in Destiny are trash. I wish I could just rock an invisible bubble instead. Hunters look like Robocop.
1148,6718,0,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden
1149,6719,0,@monicawarren16 #pumprules is on bravo...quality trash
1150,6720,0,@monkbent What's with that come-at-me-bro bird? Stressful.
1151,6727,0,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs
1152,6730,0,@mrfoolycooly i dont think he did the celestial dragon killed him
1153,6736,0,@mtmcly he will need monkey bars on his tricycle
1154,6756,0,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes"
1155,6763,0,@nhatty_ice49ers thank you jackass zebras
1156,6783,0,@npratc Explains why they're waving trash bags around over their heads.
1157,6786,0,"@nytimes seems if they dont come up with it, its trash, nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont"
1158,6790,0,@obamac0re I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to
1159,6792,0,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)"
1160,6799,0,"@oliver_______ if you're making 300 clams for betting 5, i hope you do it for a living"
1161,6800,0,"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;"
1162,6803,0,@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years
1163,6804,0,"@orchetect Are we doing Mad Libs now? Cool. Uh... 
Twinkie 35' long, DJ Pon3 cameo, Magic&#8482;, Crystal Tree. #TNGSeason4Finale"
1164,6806,0,@osnapitzthorne @AcaciaBrinley trash?
1165,6814,0,@panchoftf red and yellow it should be then
1166,6815,0,"@paolo Like...Charlie Chan-style? (Never saw that, either.) Hmm...makes me think of the ""Cockneys"" in the Killzone series."
1167,6818,0,@patrickkimmis @White1979 Remember Dad running a rotary hoe over corn after a freeze to knock the dead leaves off after they turn brown
1168,6820,0,@pauIjac because their parental unit is trash.
1169,6821,0,"@pcrossvol there's always one...they never realize they are the worst- the unsolicited unaffiliated trash talker"""
1170,6825,0,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them."
1171,6827,0,@peteyhoti that funky monkey
1172,6828,0,"@phalaenadispar 
How day feel bout colored folk?"
1173,6844,0,"@politicsofamy Whoa easy Amy, don't slag the Canucks too much with such a generalization"
1174,6851,0,@pontotoc2 Aren't they the best? There story is here: http://t.co/Hs3nIFMueK. Now it's time to visit our yellow friends at @21cCincinnati!
1175,6857,0,"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?"
1176,6871,0,@prtini Yes. And the @Yankees. And stalking weird people. SO MANY THINGS. #pr20chat
1177,6872,0,"@pubsubs @Adessences @tzanchan86 btw, genocide isn't war. The people of Gaza are no more combatants than the people of the Warsaw ghetto."
1178,6880,0,@rachaelkbrown @BillyButlerKC @Oreo unexplainable!
1179,6881,0,@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto
1180,6887,0,@ramaxe1965 dubya hates todays teabagger movement.
1181,6889,0,@rasheedibrahim_ once it gets cold yall gonna be trash again lol
1182,6890,0,@rashidgill5 I'll see you guys later. I gotta go bake my blood crackers. @RazaHussain101
1183,6893,0,@ravenalegria13 @prattprattpratt I was impressed that anybody could chug a Smirnoff Ice that quickly.
1184,6895,0,@rbigwood @GameOfArmsAMC of course! Win or lose you always had the most exciting matches. Spilt blood and all and you aren't a trash talker!
1185,6896,0,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
1186,6912,0,@regankelly91 go the gulls. First grade should be a cracker. Physical!
1187,6915,0,"@rem @slicknet @netmag right, so the link would be your trash bin &#8230; gotcha"
1188,6924,0,"@richarddeitsch yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
1189,6941,0,@rochaaxx yellow
1190,6943,0,@ronniecaine so 'how bout now' was just trash huh.
1191,6948,0,@ryancommakerry @dianaaaxo @JennaAmendolare guys number 42 on the Yankees looks like uncle Stevie LMAO IM DYING
1192,6952,0,"@ryanhoover like we all never gave the camera ""the bird""."
1193,6962,0,@samzbikowski chug ranch
1194,6965,0,@sandcowboy31 hey it's hillbilly jim and Greg the hammer valentine #pffttt
1195,6966,0,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)"
1196,6980,0,@savannahx___ negative slopes aka a chart of my grades in math
1197,6993,0,@schola_gomes oh I'll make you some brownies alright;)))
1198,6997,0,"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope."
1199,7002,0,"@secretasianman @kitt Yeah, she's a real pom maven."
1200,7003,0,@section90sSoul yall defense too trash for that &#128514;&#128514;&#128514;
1201,7005,0,"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel."
1202,7006,0,@selenalinn_ the jets are trash my bad i see what you meant &#128514;
1203,7007,0,@selina_dabbagh the song? About pollo hermanos and Heisenberg?
1204,7011,0,"@serenity_23 I assume so, the tranny went out this morning. I have a maxima."
1205,7012,0,@sevensixxx_ @oldirtyjesus great reply except it was trash
1206,7016,0,@shanetallant he won't bite! We promise he's a friendly bird :)
1207,7032,0,"@shrekkalove 
You speak colored too?
I thinks I be in love"
1208,7034,0,@simons_lives keep in shape for the ski slopes
1209,7035,0,@simonslives @recordstoreday cheers dude might nip to town for #TheEditors #Vinyl ;-) #MusicMatters
1210,7036,0,@sippey That's where birds came from.
1211,7037,0,@sisternoles Fingers crossed for you. If not? Chug chug chug lol
1212,7045,0,@skyereyes_ you a Oreo cookie now.
1213,7046,0,@slayerific13 @brenda_skelton @daisymcgarr Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry
1214,7047,0,@slayerific13 @brenda_skelton @daisymcgarr I don't hunt birds unless you count shooting dove out of season off my power line with a bb gun
1215,7048,0,@slayerific13 @daisymcgarr Like I said.. I might have to check but I'm just not sure bird shot counts as getting shot.
1216,7050,0,@slickbackjr_ I forgot you're the same bull that said Yeezus was good and that J.Cole is trash http://t.co/KkuZV5pdDr
1217,7058,0,@smokeabluntdgaf @Haiimbreanna You guys don't get evolution do you? You only share a common ancestor with apes.
1218,7060,0,@snortcourt13 @TripleAAAYY1995 @c_allen21 @JBake0622 apes
1219,7063,0,@solopo82 y'all got the Taxis right now? And can I get the Oreo 5's right now if possible?
1220,7072,0,"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers"
1221,7075,0,@sportswatch time to dump another diet coke in the trash
1222,7087,0,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles"
1223,7095,0,@strawberrycoca ling ling krunkchip
1224,7096,0,@suchy_monster you make me feel all warm and fuzzy inside &#128522; #youCANsitwithus
1225,7106,0,@sweetlou462 Lol. Have fun! &#128516; I haven't been to a race since HS (Charlotte). Crazy redneck times. Lol.
1226,7107,0,@sweetlou462 thanks Hun. &lt;3 I'm so crushed. I love working out. It'll be 2months gone by the time I go back. :/
1227,7109,0,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah
1228,7119,0,@tarbetto. Find one where be beat Nathan Moons head into the ice too. Ol Andrew is straight trash as far as hockey.
1229,7129,0,@tayscalf must have run out of brownies
1230,7132,0,"@tdwp327 practically anything that&#8217;s colored red often contain red pigments extracted from the female coccus costa, or cochineal insect."
1231,7134,0,@team_Darrion night jigaboo http://t.co/vxKCG4yGXF
1232,7135,0,@teapot Great GIF. Got a source URL for @gifs?
1233,7140,0,"@terrorwatchusa .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call ""wiggers"". #liberals #democrats"
1234,7147,0,@theeCHACO @danawhite you watching this trash?
1235,7148,0,@theejustinholt the redskins are doing pretty good this year &#128514;&#128514;
1236,7149,0,@theejustinholt trash of the cowboys beat the redskins twice last year &#128517;
1237,7151,0,"@thejokerxo nah, they let French Montana spit trash at will"
1238,7157,0,"@thelovemaster ""I'm gonna nip you right in the bud!"""
1239,7162,0,@thereal_EMandM I'm off whenever I feel like it. I'm off til Monday. And you put in your two weeks flip them the bird mannn
1240,7164,0,@thereal_EMandM texans d/st won't play the redskins again this year...
1241,7165,0,@therealduxy @TKFan01 *too pretty...not *to pretty. Jeezus...my redneck education is showing.
1242,7166,0,@therealjuicyj @ProjectPatHcp yea ho
1243,7183,0,"@tmundal just because some moist bint lobbed a sword at you, you think you're some la-de-da king?"
1244,7185,0,"@toddgunter This, this, this. Pack it up and head to NYC, please. Enjoy being called a hick for a few years, come home humbled. #plans"
1245,7187,0,@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby
1246,7188,0,"@tonynolanlive ""There is a special time and place for decaf coffee: never and in the trash."" My family's motto about their java habits. &#9749;&#65039;"
1247,7191,0,@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.
1248,7193,0,@travistefft I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game
1249,7194,0,@treagle05 early bird gets the worm tomcat
1250,7207,0,@truckpartstores Intended to get pics but didn't have time.. Must be a mud race/event here this weekend.. Is like a redneck convoy out there
1251,7209,0,@true_east_ trash what? http://t.co/IUdvnQCkB4
1252,7213,0,"@tsmith4569 Sorry I missed that, you mean where I live is disgusting or that that muzzies in the UK r disgusting, or both? Have a great Sun."
1253,7219,0,@tweebest clam it
1254,7220,0,@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity
1255,7225,0,"@tyler_wilde As in, ""throw birds with long pointy beaks at you""?"
1256,7226,0,"@tyler_wilde CH3BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?"
1257,7227,0,"@tyler_wilde I'm just saying, it's not like you were up against a bird-eating spider or something. Bet @Pseudobread coulda done it"
1258,7229,0,@tytytooflyy ima fill ur clam out
1259,7232,0,@uk3ba Just learn d dance nuh cuz u know after carnival we like to pick up months old yardie ting LOL
1260,7237,0,@urbasicyabish nigor??
1261,7244,0,@valerie91097 uhh messi trash . and im flattered but what was the games scorre
1262,7250,0,@vanessa32m honestly the performers on there red carpet were trash hahahaahahahaha
1263,7252,0,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c
1264,7255,0,"@vh1ADENECA @260chocolate @4Sunshinejones1 aye, I respect ya hustle and all but dont tweet me anymore trash ass videos...thank u kindly"
1265,7268,0,@walterthecat121 @GalliumRBLX how is it being colored blind?
1266,7269,0,@washingtonpost The people who work at those companies tend to be trash.
1267,7271,0,"@wbpictures no, i do not wish to spend $40+ to go to a filthy theatre and watch a fuzzy screen with bad sound. #ANNABELLE"
1268,7285,0,@whits_20 @AjalaPilgrim Yankee? &#128530;
1269,7286,0,"@whits_20 Good read -&gt; RT @WIRED: Why your cat thinks you're a huge, unpredictable ape http://t.co/nzA3zUwugp http://t.co/P8F8Gmkufy"
1270,7293,0,@wienerherzog Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet
