,,offensive,tweet
5548,5548,1,@asshole_king oh no. They drafted that gay ass that come out on TV? Well u welcome to Redskins nation. No queers just a lot of niggers.
5549,5549,1,@asshole_king pats owner is a kike.
5550,5550,1,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.
5551,5551,1,@assholee813 such a hoe
5552,5552,1,@atheistfront @CutRealty @A_M_Perez @ATHE1STP0WER yea spell check is a bitch... lets stay on topic
5553,5553,1,@atownbrown08 @CarmineZozzora LOL that hasn't worked well for black folks in the past. They better bring a few crackers with um.
5554,5554,1,@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2
5555,5555,0,@aurabogado el negro?
5556,5556,1,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...
5557,5557,1,@austin_farrar your a fucking queer faggot bitch
5558,5558,1,@austinrea_ @sbsylvester @hunterbuch66 @kieffer_jason bitch that's wtf I just said and its not Christopher it's Chris mf
5559,5559,0,@awfulbot are you a pig or are you a bird
5560,5560,1,@b0ss561 just beat the pussy up
5561,5561,1,@b0ssladyRe go to sleep bitch
5562,5562,1,@b0ssladyRe lmao you wish bitch
5563,5563,0,@b0ssladyre just ate a wees brownie and is seeing random cats
5564,5564,1,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch
5565,5565,0,@b1gsean21 lets just say hellen keller makes better brownies
5566,5566,1,@b_scheich &#128072;&#128166; salute a bad bitch
5567,5567,1,@b_shiznitt @italian_montana wtf you bitches seen this without me
5568,5568,1,@b_shiznitt cum thru bitch
5569,5569,1,@b_shiznitt fuck off bitch
5570,5570,1,@b_shiznitt fuck you bitch
5571,5571,1,@b_shiznitt wanted me to let everyone know he downloaded the whole Acoustic Justin Bieber album #fag
5572,5572,1,@b_shiznitt what's good pussy
5573,5573,1,@b_shiznitt you lying bitch
5574,5574,1,@baaaabyshaaaay_ My niggah!!
5575,5575,1,@baaaabyshaaaay_ Ununnnn what plans? Text me niggah!!
5576,5576,1,@baaaabyshaaaay_ Yassss bitch!!
5577,5577,1,@baaaabyshaaaay_ spitted sprite on you? niggah with yo smart ass mouth you deserved it. &amp; well stfu! lol
5578,5578,1,"@babynacca @Zneezy2Good both you boys need some pussy, damn.&#128521;"
5579,5579,1,@babyspittle @Kimmyincali @MartiniShark @SenatorReid Still blaming Bush? Fucking retard
5580,5580,1,"@bad_boy_six @ksteven37 
Here ya go wetback, eat this.. http://t.co/kf6PgZvH5G"
5581,5581,1,@badluckbella_ that's lil nig &#128526;
5582,5582,1,@badnewsbridget @MorbidMermaid @EvanBecker513 you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag
5583,5583,1,@badnewsbridget lol fag
5584,5584,1,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl"""
5585,5585,0,@baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe
5586,5586,0,@ballzahoy cowboy killers.&#128525;
5587,5587,0,@basedgvbe trash
5588,5588,1,@baskgod nah it's just Clowney being a bitch nigga
5589,5589,1,"@bayjackson3 lol it's a crew, not actual hoes"
5590,5590,1,@bbhairs when you get famous I'm buyin yo art so me and my bitch can have dat shit all in da crib
5591,5591,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ Kenna stfu? Quit bein a bitch I was tellin Robby to stop?! God.
5592,5592,1,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?
5593,5593,1,@bbluedreamm @kelliestebbins how original you faggots&#128530;&#128557;
5594,5594,1,@bbluedreamm bitch don't reply&#128524;
5595,5595,1,@beautifulbeeee yes!!! Every guy is a bitch today...lol...smh
5596,5596,1,@beejohns1 is gonna find himself a redneck girl one of these days &#128143;&#128514;
5597,5597,1,@beenlame @FuckTraVonn faggot
5598,5598,0,"@beepbeepamanda Today was Talk Like A Pirate Day, and absolutely NOBODY knew Id been doing a Charlie Morton impersonation all day."
5599,5599,1,@beesands10 But that's what you call white trash with money!!!!!
5600,5600,1,@bellaangeletti no ud still be a fag if I was lolz
5601,5601,1,@bellaangeletti ur a fag
5602,5602,1,@benshapiro just more #teabagger babel. these are the same fucks that masturbated to @TimTebow - they just HATE it when gays r successful.
5603,5603,1,"@bernadettvajda they always put gingers in red, yellow, or leopard print."
5604,5604,1,"@bestassbestface omg ur finally losing ur patience. ""Cause ur a hoe!"" I love it. &#128514;&#128514; can't stop laughing."
5605,5605,0,@beth4158 no steak here either. No hurry on brownies. Just that picture u posted made me all but drool on my phone. :)
5606,5606,1,@betysweetcocker that's white woman pussy
5607,5607,1,@bigDickdoane positive thoughts nig nog &#128522;
5608,5608,1,@big_business_ lmao dog just type them out and let them faggots try to decipher it.
5609,5609,0,"@big_msudawg11 oh state, just enjoy your trailer trash and your sub par sports."
5610,5610,1,@biggerboat99 please be a little depressed bitch the entire time
5611,5611,1,@bigksmoove them hoes look good
5612,5612,1,@bigshaadswerver @Alejandro_Bihhh I haven't seen that hoe
5613,5613,1,@bigshaadswerver yea TJ in this hoe dunking everything TK hitting shots and Juelz handling the bitch
5614,5614,1,@bijoudulcet geminis rule hoe. &#128524;
5615,5615,1,@bill_gaines @MorningJoe ATF is in charge of prosecuting cases and the #teabagger Republicans won't confirm a director to lead the agency.
5616,5616,0,@billyeichner Since @TomCruise will be a hoser... hi.
5617,5617,0,@billyrunaway Hope she's larger than a bird.
5618,5618,1,@binniemouse bitch don't kill my vibe
5619,5619,1,@bitchdicknigga yeah cum itch my slit baby cakes
5620,5620,1,@bitchdicknigga you're a fucking nigger
5621,5621,1,@bitchkrieg HBIC....... Head bitch in charge. Lol
5622,5622,1,@bitchkrieg like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one
5623,5623,1,@bitchsides you're a bitch Ihy
5624,5624,0,@bitty_boop @Oreo cookies sound wonderful.
5625,5625,1,"@bjohnson613 This is why I follow and love you, Bill. I may bitch at you, but I'll never quit you."
5626,5626,0,@blackrepublican how long after the name change will al memorabilia w/redskins name be deemed racist and therby illegal?
5627,5627,0,@blackymiles lol to get the yellow bleach stain out use a baking soda hydrogen peroxide paste on the stain and throw in the washer
5628,5628,1,@blakeshelton I'm coming for you bitch boy!!! http://t.co/yASXoqnLEA
5629,5629,1,@blastmccurdy in your dreams little leprechaun hemroid
5630,5630,0,@blowme you mean trash.
5631,5631,1,@bm00re43 bitches naked**
5632,5632,1,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.
5633,5633,0,@bocgeogaddi @anepicname lmaooooo epic bird wins.
5634,5634,1,"@bogglethemind83 @AJ0427 Was about to fly to Portugal &amp; open a can of whoopass since they started to zoom out during ""Still run this bitch"""
5635,5635,1,@bongwynnn wow what a faggot
5636,5636,1,@bonnoxxx &#128514; nah bitch u addicted to spazzin fasho fuc molly tht shit happend 1 time and lean scarce so stfu hoe ass go spazz on sum thot
5637,5637,1,@bonnoxxx &#128514;&#128514;&#128557;&#128557; since day 1 u remember tha bitches in alabama lmfaoo #BIG
5638,5638,1,@bonnoxxx &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao
5639,5639,1,@bonnoxxx haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside
5640,5640,1,@bonnoxxx nah she said you a fag
5641,5641,1,@bonnoxxx u smokin that 87 bitch
5642,5642,1,@bonnoxxx yea cuh a bitch fuc donald sterling .. Cuhz pimpin tho
5643,5643,1,@bossliyah_ DM me your number hoe
5644,5644,1,"@bosxe it worked, bitch!!!"
5645,5645,0,@boxingscene @RPopBox @BronzeBomber @boxing this Charlie Z really does need mental help check this out http://t.co/CkBS6WcZu1
5646,5646,1,@boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there
5647,5647,1,@boxingscene nobody is ever gonna take this ass clown serious again what a lil bitch
5648,5648,1,@bradley_eckman don't say shit like that lil nig .. Or I'll give you a &#127812; stamp
5649,5649,0,"@brandonDGK420 the only boards I still have from them are just the tie dye ones, monkey edition, black and silver , and the newest ones"
5650,5650,1,@brandon_even Them aint the bitches im talkin bout &#58386;&#58386;&#58386; aint no jungle fever over there LOL
5651,5651,1,@brandynasty bitch nigga dont get all but hurt
5652,5652,1,@brendacoyt_3 : Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib
5653,5653,1,@brendacoyt_3 : I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;
5654,5654,1,@brendacoyt_3 : ahah chill my bitch look better &#128514;&#128514;&#128514;&#128527;&#128076;
5655,5655,1,@bri_shackelford @bellaangeletti sorry dyslexia is a bitch
5656,5656,0,@brianabrazilian oh... my phone is some trash! but you knew that!
5657,5657,1,@brianholmes2700 I &#128154; you bitch
5658,5658,1,@brianholmes2700 god doesn't send retards to hell
5659,5659,1,@brianholmes2700 pussy
5660,5660,1,@brianholmes2700 you a drunk bitch
5661,5661,0,@brianstelter took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber
5662,5662,1,@briere_alex bout time bitch
5663,5663,1,@britneyspears not that it matters but im proud of ur little ass! im n old southern bitch. hang n there baby!
5664,5664,0,@brittbritt_naay &#128514; I'm a wexican
5665,5665,1,@brittneycordova don't blame me hoe.... I'm innocent &#128520;
5666,5666,0,"@britty_jurgens a music suggestion is ""lil spook"""
5667,5667,1,@broneadams yo bitch stay lookin like a clown
5668,5668,1,@brookbristow @BigAssMoustache people gotta bitch about something.
5669,5669,1,"@brookeschade @piperleigh_ @cass_uhhh_deee @baylee247 all of yall stfu, your all pussies and won't do shit"
5670,5670,1,@brotherbill7 thirsty hoes &#128129;
5671,5671,1,@brrrrangadang this nigga &#128529;&#128529;.. know damn well you a coon
5672,5672,1,@bsails33 dyke ron&#127752;&#127917;&#128514;
5673,5673,1,@buffprobzzz the dude took off running like a bitch!
5674,5674,1,"@burke113 @donthebear ""..the nig..""? ok, you're the big time shit talker on twitter no name, no face, no info"
5675,5675,0,@butterfliesblue I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon
5676,5676,1,@bygbootiejuliie just FaceTime Doms bitch ass
5677,5677,0,@c00ntact @KevinI bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense
5678,5678,0,@c_drew_ I'm guessing so. The players are talking trash.
5679,5679,1,@c_mccann23 fuck yes we are &#128540; triple xp nigguh
5680,5680,1,"@caitnicole3 I'm not sure, I'm a broke nig &#128542;"
5681,5681,0,@cakedjake We're laying rock around our lake. You're welcome to join a redneck workout. #muscles &#128170;&#128513;
5682,5682,1,"@calissstaaa cause you're a damn border bunny, you forget already?"
5683,5683,1,@calumlove1997 might havti give you a visit. This cunt isn't going to have a family when im done.
5684,5684,1,@cambreezy_ @AndrewWayne2 @thereal_EMandM it ain't retarded. He's my cousin. Lmao.
5685,5685,1,@cambreezy_ @TheLittleFella_ she spelled faggots with an e you're so cool lol
5686,5686,1,@cameron_ast @lanahudsonnn @ijrojo bitch shut the fuck and follow what u say nigga
5687,5687,1,@cameron_ast @lanahudsonnn are u fucking still talking bitch I wanna see that I don't give a fuck about your ugly ass girlfriend son
5688,5688,1,@cameron_ast @lanahudsonnn bitch and the fuck u wanna do about then nigga stfu talking and do something
5689,5689,0,@caraabastow That's a cute and fuzzy one...hehehe ;)
5690,5690,0,"@caritoguey 02' Charcoal 7s are pre-owned, no sole wear or scuffs Size 10.5, Cherry 12's DS size 11.5"
5691,5691,0,@carlybaejepsen trash
5692,5692,1,@carlybutler96 just texted yea queer bait &#128536;
5693,5693,0,@carolinebakkk those were bumblebees....
5694,5694,0,@carpedehope not if you're standing in btw the yellow lines
5695,5695,1,@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff
5696,5696,1,@cass_uhhh_deee do it pussy
5697,5697,1,@catleesh_ I have small pussy size plugs
5698,5698,0,@caycifish What is that monkey doing to those poor bottles?
5699,5699,1,@caykelly16 @MadisonEarhart u guys are fags.
5700,5700,1,@caylanashlee cause everyone just loves yo bitch ass rite? Yea sure...
5701,5701,1,@caylinwillis Fuck the Yankees
5702,5702,1,@cb_marie as u should that's jus a clutch ass spot bitch we in there for the turn up &#128553;&#128553;&#128553;
5703,5703,1,@cb_marie bitch yessssssss&#128586;&#128551; omg I jus saw one of em yesterday I'm in disbelief I rode by like oh that's court bro now I'm lost
5704,5704,1,"@cbfollowheidi black girls are so funny, why can't you talk literate? It's pathetic, dick riding die hard fan rofl, you disgust me, retard."
5705,5705,1,@cbfollowheidi bye ugly hoe please do something about that nasty horse hair weave.
5706,5706,1,@ccass357 @Liveitupjersey real Serious in CT! Bunch of whiney cunts!
5707,5707,1,@cdnrod And they bitch cause police showed in force.They were the only thing preventing them from getting turned in2 road kill #I70Shutdown
5708,5708,0,@cgoodwoman @stevenadamswv Crystal probably only person in world interested in my poor black hillbilly:Jamaica::poor white hillbilly:WV idea
5709,5709,1,@chandraingram95 sounds like you bout to smack a hoe
5710,5710,1,@chanel_2Playa @TODDIE_soPLAYER nigga you proud of 80% I was in that bitch 99.99% the .01% is from me going to get the weed out the car
5711,5711,1,@chanelisabeth @Emmasayshai #icanhashtaghoweveriwant #bitch
5712,5712,1,@chanelisabeth I drive illegally retard
5713,5713,1,"@chanelisabeth I'm subtweeting my sister, hoe"
5714,5714,1,@chanelisabeth cuz ur a bird bitch
5715,5715,1,@chanelisabeth fuck yo bitch ass then
5716,5716,1,@chanelisabeth that nigger music
5717,5717,1,"@chanelisabeth well you're a first class bitch. So go on with your bitch life, bitch"
5718,5718,1,@charlieecai ok!!!!! Stupid bitch
5719,5719,0,@charlierose @jdickerson racist @NorahODonnell Texas trash GWBush came to WH numb remember he and Republicans stole the election
5720,5720,0,@charlierose @jdickerson racist@NorahODonnell Tx trash there's no comparison betwn Pres Obama n GWBush rt poll will show He's supported 100%
5721,5721,0,@charliesheen Charlie PLEASE STOP. from 1 ole fart 2 another...
5722,5722,0,"@charliesheen Charlie, im an old lady. don't EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM.. I GET IT!!!, JUS DONT! BIG HUG"
5723,5723,0,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol
5724,5724,1,@charmarie hoe you are doing good too!
5725,5725,1,@chase_wickett @LangKeaton bitch im waitin on my chicken nuggets
5726,5726,0,@cheetahxcheeks lol trash I would of kept it if she was cute
5727,5727,1,@chelsiielynn &#128514;&#128514;&#128514; you tried to bit my bottom lip off like it was a snack bitch
5728,5728,1,@chemicalkidss this bitch look like a fucking white trash Trailer park queen lookin man bear pig. http://t.co/fqyXLJYIET
5729,5729,1,@chesteredits @nacbiller not as bad as a former PsyQo nigger THAT LIKES ANIME
5730,5730,1,@chloeforsale wigg I love you bitch &#128536;
5731,5731,0,"@chris2x @NevadaPR Camels, ostriches and zebras! See you at the races! #VCCamelRaces"
5732,5732,1,@chris_hardardt7 pussy?
5733,5733,0,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?
5734,5734,1,"@chrisbrown @cmpunk If by ""amusing"" you mean ""Makes you cry like a bitch,"" then yeah, I'd agree."
5735,5735,1,@chriscurtis410 I agree the fat bitches the only girls left not gettin passed around
5736,5736,1,@chriscurtis410 they be tryna b on the low but one day these bitches gonna realize some niggas talk more then them l&#128514;
5737,5737,1,@chrisrmz95 dude was a bitch nigga and took off running
5738,5738,0,@christianvansly haha I'm shocked barca got more yellow cards this time
